frame,id,x,y,w,h,conf,class
183,2951,1372.0,544.0,46.299999999999955,122.20000000000005,1.0,0.0
183,2952,284.0,549.0,27.899999999999977,73.39999999999998,0.999,0.0
183,2957,932.0,525.0,21.100000000000023,56.89999999999998,0.993,0.0
183,2959,1612.0,559.0,49.90000000000009,124.79999999999995,1.0,0.0
183,2960,205.0,539.0,29.0,78.10000000000002,1.0,0.0
183,2961,1168.0,543.0,39.09999999999991,97.0,0.997,0.0
183,2962,1022.0,521.0,22.59999999999991,62.5,0.994,0.0
183,2963,1041.0,519.0,23.40000000000009,65.10000000000002,0.991,0.0
183,2964,496.0,509.0,18.399999999999977,42.39999999999998,0.924,0.0
184,2963,1038.0,520.0,26.299999999999955,67.0,0.996,0.0
184,2951,1374.0,545.0,48.299999999999955,125.0,1.0,0.0
184,2959,1612.0,558.0,55.59999999999991,123.89999999999998,1.0,0.0
184,2965,272.0,550.0,30.399999999999977,75.70000000000005,1.0,0.0
184,2966,961.0,425.0,58.299999999999955,118.70000000000005,1.0,0.0
184,2967,866.0,508.0,17.899999999999977,47.5,1.0,0.0
184,2968,200.0,541.0,26.900000000000006,73.0,1.0,0.0
184,2969,1017.0,520.0,23.59999999999991,63.200000000000045,0.998,0.0
184,2970,1172.0,547.0,37.299999999999955,90.70000000000005,0.997,0.0
184,2971,928.0,526.0,24.100000000000023,58.10000000000002,0.993,0.0
184,2972,170.0,557.0,27.900000000000006,67.20000000000005,0.992,0.0
184,2973,494.0,518.0,13.5,32.0,0.99,0.0
184,2974,1148.0,527.0,32.799999999999955,81.10000000000002,0.964,0.0
184,2975,499.0,512.0,16.700000000000045,38.5,0.941,0.0
184,2976,492.0,509.0,18.600000000000023,48.10000000000002,0.692,0.0
185,2963,1040.0,521.0,24.0,64.60000000000002,0.995,0.0
185,2951,1368.0,544.0,54.299999999999955,127.60000000000002,1.0,0.0
185,2971,927.0,523.0,23.799999999999955,61.799999999999955,0.978,0.0
185,2970,1169.0,536.0,40.5,101.60000000000002,0.996,0.0
185,2977,959.0,434.0,51.299999999999955,116.70000000000005,1.0,0.0
185,2978,195.0,543.0,30.099999999999994,71.29999999999995,1.0,0.0
185,2979,1602.0,560.0,59.0,120.10000000000002,1.0,0.0
185,2980,269.0,552.0,28.80000000000001,73.60000000000002,0.999,0.0
185,2981,1014.0,524.0,22.5,55.5,0.997,0.0
185,2982,863.0,509.0,18.5,49.10000000000002,0.996,0.0
185,2983,1153.0,535.0,24.799999999999955,70.0,0.985,0.0
185,2984,496.0,516.0,13.899999999999977,37.0,0.98,0.0
185,2985,162.0,552.0,30.80000000000001,77.0,0.97,0.0
185,2986,1142.0,530.0,39.200000000000045,100.70000000000005,0.901,0.0
186,2951,1365.0,544.0,50.90000000000009,127.10000000000002,1.0,0.0
186,2979,1608.0,563.0,54.5,122.5,1.0,0.0
186,2980,266.0,551.0,30.30000000000001,76.89999999999998,0.999,0.0
186,2981,1013.0,526.0,23.40000000000009,61.5,0.995,0.0
186,2985,162.0,560.0,28.19999999999999,69.0,0.985,0.0
186,2987,951.0,428.0,55.299999999999955,114.89999999999998,1.0,0.0
186,2988,1166.0,544.0,44.299999999999955,102.20000000000005,0.999,0.0
186,2989,192.0,546.0,25.30000000000001,68.0,0.999,0.0
186,2990,860.0,509.0,19.799999999999955,49.799999999999955,0.999,0.0
186,2991,1034.0,522.0,25.5,62.700000000000045,0.997,0.0
186,2992,921.0,522.0,21.700000000000045,62.5,0.994,0.0
186,2993,1152.0,540.0,21.5,62.60000000000002,0.987,0.0
186,2994,488.0,514.0,14.600000000000023,39.10000000000002,0.983,0.0
186,2995,930.0,517.0,29.700000000000045,66.89999999999998,0.764,0.0
186,2996,481.0,516.0,17.100000000000023,44.299999999999955,0.646,0.0
186,2997,1138.0,534.0,39.59999999999991,97.20000000000005,0.551,0.0
187,2951,1366.0,548.0,50.59999999999991,126.89999999999998,1.0,0.0
187,2987,945.0,431.0,58.10000000000002,114.89999999999998,1.0,0.0
187,2988,1166.0,541.0,43.0,113.0,0.998,0.0
187,2991,1035.0,522.0,22.59999999999991,59.799999999999955,0.999,0.0
187,2995,928.0,515.0,30.799999999999955,70.70000000000005,0.428,0.0
187,2996,481.0,518.0,17.600000000000023,42.89999999999998,0.94,0.0
187,2998,1605.0,556.0,53.59999999999991,120.29999999999995,1.0,0.0
187,2999,185.0,547.0,27.900000000000006,78.39999999999998,1.0,0.0
187,3000,1009.0,521.0,25.40000000000009,65.39999999999998,0.999,0.0
187,3001,263.0,553.0,30.30000000000001,76.89999999999998,0.999,0.0
187,3002,1154.0,536.0,22.40000000000009,64.29999999999995,0.998,0.0
187,3003,859.0,505.0,19.700000000000045,51.10000000000002,0.998,0.0
187,3004,924.0,525.0,22.200000000000045,57.39999999999998,0.976,0.0
187,3005,489.0,522.0,14.0,32.89999999999998,0.975,0.0
187,3006,153.0,560.0,28.5,72.89999999999998,0.949,0.0
187,3007,1136.0,522.0,36.5,86.0,0.411,0.0
187,3008,1677.0,605.0,30.200000000000045,80.70000000000005,0.405,0.0
188,2987,946.0,430.0,58.10000000000002,116.89999999999998,1.0,0.0
188,2988,1166.0,538.0,42.200000000000045,105.20000000000005,0.998,0.0
188,2991,1033.0,524.0,24.40000000000009,63.39999999999998,0.986,0.0
188,2995,927.0,513.0,30.700000000000045,71.60000000000002,0.442,0.0
188,2998,1606.0,549.0,51.59999999999991,126.60000000000002,1.0,0.0
188,3006,152.0,561.0,26.5,68.89999999999998,0.975,0.0
188,3009,1362.0,547.0,47.0,122.39999999999998,1.0,0.0
188,3010,176.0,546.0,30.80000000000001,81.10000000000002,1.0,0.0
188,3011,261.0,553.0,27.600000000000023,73.20000000000005,0.999,0.0
188,3012,855.0,508.0,21.0,48.60000000000002,0.999,0.0
188,3013,1007.0,524.0,23.299999999999955,59.39999999999998,0.997,0.0
188,3014,1152.0,541.0,22.0,64.29999999999995,0.987,0.0
188,3015,921.0,528.0,22.200000000000045,55.10000000000002,0.986,0.0
188,3016,482.0,520.0,14.100000000000023,37.5,0.984,0.0
188,3017,492.0,521.0,13.899999999999977,35.10000000000002,0.795,0.0
188,3018,1139.0,530.0,35.299999999999955,94.60000000000002,0.794,0.0
188,3019,474.0,518.0,16.399999999999977,40.39999999999998,0.544,0.0
189,2987,944.0,425.0,59.700000000000045,120.79999999999995,1.0,0.0
189,2988,1165.0,538.0,44.09999999999991,113.70000000000005,0.996,0.0
189,3009,1361.0,549.0,42.700000000000045,115.10000000000002,1.0,0.0
189,3010,174.0,547.0,30.69999999999999,78.10000000000002,1.0,0.0
189,3013,1006.0,523.0,23.299999999999955,60.39999999999998,0.997,0.0
189,3014,1153.0,538.0,21.0,60.299999999999955,0.988,0.0
189,3015,920.0,526.0,23.600000000000023,60.799999999999955,0.981,0.0
189,3018,1137.0,532.0,36.0,93.89999999999998,0.978,0.0
189,3020,1602.0,545.0,62.700000000000045,128.79999999999995,1.0,0.0
189,3021,853.0,512.0,20.0,49.89999999999998,0.999,0.0
189,3022,256.0,557.0,29.69999999999999,76.60000000000002,0.999,0.0
189,3023,480.0,522.0,13.600000000000023,37.700000000000045,0.991,0.0
189,3024,1026.0,524.0,24.299999999999955,58.200000000000045,0.989,0.0
189,3025,148.0,564.0,28.599999999999994,70.29999999999995,0.974,0.0
189,3026,485.0,513.0,16.399999999999977,42.39999999999998,0.746,0.0
189,3027,470.0,522.0,17.600000000000023,39.60000000000002,0.701,0.0
190,2987,950.0,427.0,54.799999999999955,117.0,0.999,0.0
190,2988,1164.0,542.0,40.299999999999955,104.29999999999995,0.996,0.0
190,3015,921.0,520.0,24.100000000000023,66.0,0.981,0.0
190,3018,1134.0,533.0,35.40000000000009,94.79999999999995,0.986,0.0
190,3020,1596.0,550.0,69.20000000000005,128.60000000000002,1.0,0.0
190,3028,1354.0,548.0,47.5,123.60000000000002,1.0,0.0
190,3029,172.0,550.0,28.69999999999999,79.79999999999995,1.0,0.0
190,3030,254.0,558.0,27.80000000000001,73.10000000000002,0.999,0.0
190,3031,851.0,508.0,20.899999999999977,52.89999999999998,0.999,0.0
190,3032,1003.0,521.0,24.299999999999955,65.10000000000002,0.995,0.0
190,3033,1148.0,536.0,23.09999999999991,67.70000000000005,0.992,0.0
190,3034,1020.0,524.0,25.799999999999955,61.299999999999955,0.991,0.0
190,3035,482.0,525.0,13.600000000000023,35.700000000000045,0.977,0.0
190,3036,134.0,557.0,34.0,86.10000000000002,0.971,0.0
190,3037,473.0,525.0,14.100000000000023,36.299999999999955,0.966,0.0
190,3038,978.0,528.0,18.600000000000023,51.89999999999998,0.441,0.0
191,2987,942.0,430.0,60.10000000000002,113.79999999999995,1.0,0.0
191,2988,1165.0,541.0,40.09999999999991,105.79999999999995,0.998,0.0
191,3015,922.0,521.0,25.0,65.5,0.986,0.0
191,3018,1137.0,539.0,30.5,89.39999999999998,0.995,0.0
191,3020,1604.0,548.0,58.5,136.10000000000002,1.0,0.0
191,3028,1358.0,550.0,47.90000000000009,119.70000000000005,1.0,0.0
191,3031,850.0,510.0,19.799999999999955,51.299999999999955,0.999,0.0
191,3034,1020.0,525.0,24.799999999999955,58.60000000000002,0.994,0.0
191,3036,136.0,557.0,29.0,82.60000000000002,0.975,0.0
191,3039,246.0,557.0,29.5,76.0,0.999,0.0
191,3040,169.0,551.0,28.5,79.70000000000005,0.996,0.0
191,3041,999.0,521.0,24.0,63.10000000000002,0.994,0.0
191,3042,478.0,523.0,14.699999999999989,38.200000000000045,0.984,0.0
191,3043,469.0,520.0,16.899999999999977,41.89999999999998,0.968,0.0
191,3044,459.0,523.0,18.0,40.200000000000045,0.49,0.0
192,2988,1165.0,540.0,40.5,105.89999999999998,0.998,0.0
192,3041,997.0,521.0,24.799999999999955,64.39999999999998,0.998,0.0
192,3020,1602.0,553.0,64.5,129.0,1.0,0.0
192,3031,850.0,507.0,19.299999999999955,52.5,0.999,0.0
192,3045,160.0,555.0,27.0,73.89999999999998,1.0,0.0
192,3046,1349.0,539.0,49.700000000000045,134.39999999999998,1.0,0.0
192,3047,935.0,422.0,64.10000000000002,124.89999999999998,1.0,0.0
192,3048,1139.0,535.0,26.0,71.20000000000005,0.999,0.0
192,3049,1018.0,522.0,23.90000000000009,57.60000000000002,0.999,0.0
192,3050,243.0,562.0,27.5,69.89999999999998,0.999,0.0
192,3051,129.0,564.0,28.5,72.0,0.98,0.0
192,3052,916.0,526.0,23.799999999999955,63.5,0.969,0.0
192,3053,472.0,519.0,15.0,39.10000000000002,0.939,0.0
192,3054,462.0,520.0,18.0,44.0,0.891,0.0
192,3055,1129.0,526.0,23.5,67.70000000000005,0.464,0.0
193,2988,1162.0,540.0,41.59999999999991,105.5,1.0,0.0
193,3041,996.0,523.0,23.5,65.79999999999995,0.999,0.0
193,3031,849.0,508.0,19.200000000000045,49.60000000000002,0.997,0.0
193,3046,1352.0,547.0,49.5,123.29999999999995,1.0,0.0
193,3047,941.0,427.0,57.60000000000002,127.0,1.0,0.0
193,3051,128.0,562.0,29.80000000000001,78.20000000000005,0.992,0.0
193,3056,1607.0,545.0,55.5,133.5,1.0,0.0
193,3057,157.0,556.0,26.599999999999994,75.5,1.0,0.0
193,3058,239.0,565.0,29.100000000000023,70.39999999999998,0.999,0.0
193,3059,1015.0,523.0,25.299999999999955,61.0,0.997,0.0
193,3060,1136.0,532.0,27.5,81.70000000000005,0.994,0.0
193,3061,913.0,521.0,25.100000000000023,65.79999999999995,0.979,0.0
193,3062,471.0,523.0,16.19999999999999,40.39999999999998,0.904,0.0
193,3063,461.0,522.0,15.899999999999977,40.10000000000002,0.824,0.0
193,3064,971.0,530.0,21.200000000000045,52.39999999999998,0.477,0.0
194,2988,1161.0,545.0,41.200000000000045,102.29999999999995,1.0,0.0
194,3065,1345.0,542.0,48.90000000000009,128.70000000000005,1.0,0.0
194,3066,148.0,551.0,32.80000000000001,85.89999999999998,1.0,0.0
194,3067,935.0,432.0,56.200000000000045,123.0,1.0,0.0
194,3068,1601.0,556.0,68.59999999999991,124.5,1.0,0.0
194,3069,236.0,562.0,27.399999999999977,74.0,0.999,0.0
194,3070,994.0,527.0,22.5,62.299999999999955,0.999,0.0
194,3071,1013.0,521.0,24.40000000000009,59.299999999999955,0.999,0.0
194,3072,847.0,512.0,19.700000000000045,49.200000000000045,0.998,0.0
194,3073,911.0,528.0,25.700000000000045,63.299999999999955,0.994,0.0
194,3074,1129.0,534.0,24.799999999999955,70.60000000000002,0.986,0.0
194,3075,124.0,565.0,28.5,74.29999999999995,0.977,0.0
194,3076,459.0,528.0,14.5,35.799999999999955,0.952,0.0
194,3077,452.0,521.0,14.800000000000011,35.10000000000002,0.507,0.0
195,2988,1161.0,539.0,45.90000000000009,108.10000000000002,0.998,0.0
195,3065,1349.0,546.0,47.0,122.39999999999998,1.0,0.0
195,3067,932.0,422.0,61.39999999999998,127.39999999999998,1.0,0.0
195,3068,1605.0,551.0,59.40000000000009,129.89999999999998,1.0,0.0
195,3073,911.0,523.0,26.200000000000045,63.700000000000045,0.985,0.0
195,3078,843.0,515.0,19.299999999999955,48.299999999999955,1.0,0.0
195,3079,1007.0,521.0,25.200000000000045,59.799999999999955,1.0,0.0
195,3080,143.0,557.0,29.0,83.20000000000005,0.999,0.0
195,3081,986.0,525.0,24.0,62.5,0.999,0.0
195,3082,233.0,564.0,28.30000000000001,74.29999999999995,0.999,0.0
195,3083,1123.0,538.0,25.0,69.89999999999998,0.997,0.0
195,3084,457.0,525.0,15.399999999999977,37.60000000000002,0.978,0.0
195,3085,116.0,566.0,31.099999999999994,81.5,0.977,0.0
195,3086,446.0,522.0,14.199999999999989,36.200000000000045,0.865,0.0
195,3087,1131.0,536.0,39.59999999999991,99.29999999999995,0.596,0.0
195,3088,1088.0,535.0,23.5,64.5,0.527,0.0
196,2988,1163.0,540.0,43.40000000000009,114.70000000000005,0.999,0.0
196,3065,1345.0,539.0,52.90000000000009,128.79999999999995,1.0,0.0
196,3067,925.0,424.0,65.39999999999998,122.89999999999998,1.0,0.0
196,3073,908.0,523.0,28.5,68.79999999999995,0.994,0.0
196,3078,842.0,514.0,19.799999999999955,48.200000000000045,1.0,0.0
196,3080,141.0,556.0,31.900000000000006,81.0,0.996,0.0
196,3081,985.0,519.0,23.899999999999977,67.0,0.999,0.0
196,3083,1122.0,541.0,23.59999999999991,64.29999999999995,0.999,0.0
196,3089,227.0,566.0,29.5,74.10000000000002,1.0,0.0
196,3090,1615.0,558.0,52.5,123.60000000000002,1.0,0.0
196,3091,1007.0,525.0,26.90000000000009,62.0,0.998,0.0
196,3092,112.0,573.0,30.80000000000001,77.5,0.993,0.0
196,3093,451.0,525.0,15.5,36.700000000000045,0.98,0.0
196,3094,1140.0,541.0,19.40000000000009,58.0,0.804,0.0
196,3095,1128.0,533.0,40.0,109.60000000000002,0.708,0.0
196,3096,1060.0,521.0,27.700000000000045,67.29999999999995,0.588,0.0
197,2988,1162.0,537.0,43.59999999999991,111.5,0.999,0.0
197,3065,1344.0,539.0,57.09999999999991,132.79999999999995,1.0,0.0
197,3067,929.0,426.0,62.10000000000002,122.5,1.0,0.0
197,3078,842.0,513.0,18.299999999999955,47.799999999999955,1.0,0.0
197,3081,986.0,522.0,22.5,60.700000000000045,0.997,0.0
197,3089,226.0,564.0,29.19999999999999,75.0,1.0,0.0
197,3097,1604.0,556.0,59.299999999999955,120.89999999999998,1.0,0.0
197,3098,136.0,557.0,27.5,77.0,1.0,0.0
197,3099,1005.0,524.0,24.799999999999955,57.0,0.999,0.0
197,3100,1125.0,544.0,22.09999999999991,60.200000000000045,0.999,0.0
197,3101,447.0,526.0,14.5,37.39999999999998,0.993,0.0
197,3102,108.0,568.0,28.69999999999999,73.39999999999998,0.99,0.0
197,3103,910.0,529.0,24.5,65.0,0.989,0.0
197,3104,1135.0,540.0,22.799999999999955,67.79999999999995,0.961,0.0
197,3105,456.0,525.0,16.0,40.39999999999998,0.912,0.0
197,3106,1132.0,538.0,39.700000000000045,106.0,0.601,0.0
198,3107,1343.0,544.0,47.299999999999955,127.89999999999998,1.0,0.0
198,3108,1000.0,523.0,25.09999999999991,64.0,1.0,0.0
198,3109,220.0,568.0,29.400000000000006,70.79999999999995,1.0,0.0
198,3110,923.0,431.0,58.60000000000002,120.5,1.0,0.0
198,3111,1603.0,554.0,71.40000000000009,128.60000000000002,1.0,0.0
198,3112,1115.0,535.0,26.5,74.79999999999995,0.999,0.0
198,3113,838.0,516.0,18.700000000000045,47.39999999999998,0.999,0.0
198,3114,130.0,552.0,31.400000000000006,83.89999999999998,0.999,0.0
198,3115,1157.0,545.0,45.90000000000009,106.29999999999995,0.998,0.0
198,3116,983.0,525.0,25.399999999999977,60.89999999999998,0.996,0.0
198,3117,104.0,568.0,29.80000000000001,80.79999999999995,0.993,0.0
198,3118,903.0,519.0,32.0,70.60000000000002,0.986,0.0
198,3119,448.0,529.0,14.800000000000011,35.60000000000002,0.966,0.0
198,3120,1124.0,525.0,30.5,90.10000000000002,0.92,0.0
198,3121,1057.0,524.0,26.40000000000009,63.700000000000045,0.602,0.0
198,3122,440.0,523.0,16.30000000000001,40.39999999999998,0.531,0.0
198,3123,455.0,521.0,16.5,41.299999999999955,0.52,0.0
198,3124,1084.0,535.0,20.09999999999991,60.799999999999955,0.476,0.0
198,3125,923.0,529.0,25.5,63.5,0.447,0.0
199,3107,1341.0,546.0,46.200000000000045,124.10000000000002,1.0,0.0
199,3110,920.0,426.0,56.299999999999955,127.39999999999998,1.0,0.0
199,3113,838.0,511.0,19.799999999999955,49.799999999999955,1.0,0.0
199,3122,440.0,525.0,14.699999999999989,37.299999999999955,0.714,0.0
199,3126,1617.0,549.0,56.09999999999991,128.39999999999998,1.0,0.0
199,3127,1119.0,535.0,24.59999999999991,78.5,1.0,0.0
199,3128,1004.0,519.0,27.299999999999955,67.10000000000002,0.999,0.0
199,3129,982.0,527.0,23.299999999999955,64.10000000000002,0.998,0.0
199,3130,217.0,565.0,28.0,74.29999999999995,0.998,0.0
199,3131,129.0,560.0,28.5,80.0,0.998,0.0
199,3132,1165.0,540.0,45.299999999999955,114.79999999999995,0.995,0.0
199,3133,97.0,563.0,32.900000000000006,86.89999999999998,0.992,0.0
199,3134,905.0,533.0,24.200000000000045,57.700000000000045,0.977,0.0
199,3135,1051.0,522.0,24.40000000000009,63.200000000000045,0.806,0.0
199,3136,1123.0,530.0,36.799999999999955,107.20000000000005,0.804,0.0
199,3137,447.0,524.0,16.69999999999999,40.700000000000045,0.424,0.0
200,3110,917.0,429.0,64.39999999999998,124.5,1.0,0.0
200,3126,1610.0,546.0,66.70000000000005,132.20000000000005,1.0,0.0
200,3129,982.0,523.0,24.600000000000023,68.70000000000005,0.999,0.0
200,3138,997.0,523.0,30.09999999999991,64.79999999999995,1.0,0.0
200,3139,1338.0,538.0,46.0,127.79999999999995,1.0,0.0
200,3140,837.0,515.0,18.600000000000023,47.799999999999955,1.0,0.0
200,3141,1159.0,547.0,44.299999999999955,99.39999999999998,1.0,0.0
200,3142,211.0,570.0,28.900000000000006,70.20000000000005,1.0,0.0
200,3143,119.0,556.0,32.69999999999999,91.5,0.998,0.0
200,3144,1119.0,542.0,23.200000000000045,66.0,0.997,0.0
200,3145,91.0,573.0,30.200000000000003,77.5,0.986,0.0
200,3146,899.0,532.0,24.799999999999955,62.0,0.937,0.0
200,3147,1130.0,527.0,28.90000000000009,81.70000000000005,0.935,0.0
200,3148,1054.0,527.0,25.5,64.20000000000005,0.934,0.0
200,3149,446.0,527.0,14.600000000000023,36.700000000000045,0.778,0.0
200,3150,1107.0,532.0,34.200000000000045,87.60000000000002,0.727,0.0
201,3110,918.0,433.0,59.200000000000045,125.89999999999998,1.0,0.0
201,3126,1608.0,551.0,67.29999999999995,135.10000000000002,1.0,0.0
201,3138,997.0,526.0,30.40000000000009,61.60000000000002,1.0,0.0
201,3139,1334.0,539.0,50.90000000000009,133.39999999999998,1.0,0.0
201,3151,834.0,516.0,18.5,46.60000000000002,1.0,0.0
201,3152,1163.0,536.0,46.700000000000045,112.60000000000002,1.0,0.0
201,3153,206.0,567.0,29.5,73.79999999999995,1.0,0.0
201,3154,1113.0,532.0,25.299999999999955,72.79999999999995,0.998,0.0
201,3155,117.0,560.0,29.30000000000001,85.10000000000002,0.99,0.0
201,3156,977.0,523.0,24.200000000000045,69.39999999999998,0.985,0.0
201,3157,902.0,535.0,20.100000000000023,52.799999999999955,0.969,0.0
201,3158,1050.0,525.0,23.40000000000009,61.299999999999955,0.962,0.0
201,3159,88.0,566.0,30.700000000000003,84.0,0.957,0.0
201,3160,440.0,525.0,16.5,38.89999999999998,0.945,0.0
201,3161,432.0,525.0,13.899999999999977,37.5,0.833,0.0
201,3162,904.0,520.0,28.100000000000023,74.0,0.556,0.0
202,3139,1337.0,551.0,48.700000000000045,125.20000000000005,1.0,0.0
202,3151,835.0,514.0,18.5,45.39999999999998,0.999,0.0
202,3152,1164.0,547.0,43.200000000000045,102.79999999999995,1.0,0.0
202,3154,1113.0,535.0,26.90000000000009,77.79999999999995,0.999,0.0
202,3159,86.0,569.0,32.5,82.39999999999998,0.991,0.0
202,3163,202.0,569.0,29.0,76.60000000000002,1.0,0.0
202,3164,1615.0,543.0,65.79999999999995,148.0,1.0,0.0
202,3165,995.0,523.0,28.899999999999977,65.70000000000005,1.0,0.0
202,3166,913.0,423.0,68.10000000000002,129.60000000000002,0.999,0.0
202,3167,978.0,526.0,26.299999999999955,68.70000000000005,0.997,0.0
202,3168,894.0,529.0,20.399999999999977,58.10000000000002,0.965,0.0
202,3169,111.0,561.0,31.80000000000001,87.29999999999995,0.961,0.0
202,3170,431.0,527.0,15.399999999999977,38.89999999999998,0.928,0.0
202,3171,441.0,528.0,15.300000000000011,40.60000000000002,0.915,0.0
202,3172,1047.0,527.0,23.799999999999955,56.299999999999955,0.825,0.0
202,3173,919.0,526.0,26.700000000000045,65.10000000000002,0.707,0.0
202,3174,1130.0,531.0,26.299999999999955,75.70000000000005,0.531,0.0
202,3175,423.0,526.0,15.300000000000011,41.200000000000045,0.439,0.0
203,3139,1335.0,547.0,49.700000000000045,131.89999999999998,1.0,0.0
203,3151,837.0,518.0,16.5,41.89999999999998,0.999,0.0
203,3152,1163.0,547.0,44.200000000000045,103.70000000000005,1.0,0.0
203,3163,200.0,568.0,30.5,75.89999999999998,1.0,0.0
203,3164,1619.0,550.0,61.90000000000009,128.60000000000002,0.999,0.0
203,3168,894.0,532.0,20.399999999999977,52.5,0.974,0.0
203,3175,424.0,527.0,14.600000000000023,36.60000000000002,0.534,0.0
203,3176,912.0,434.0,61.0,130.10000000000002,1.0,0.0
203,3177,997.0,527.0,25.299999999999955,58.299999999999955,1.0,0.0
203,3178,975.0,528.0,23.600000000000023,64.70000000000005,0.993,0.0
203,3179,109.0,563.0,29.19999999999999,86.29999999999995,0.988,0.0
203,3180,1110.0,540.0,26.299999999999955,72.5,0.977,0.0
203,3181,79.0,563.0,34.0,85.60000000000002,0.951,0.0
203,3182,433.0,527.0,16.69999999999999,42.60000000000002,0.903,0.0
203,3183,1124.0,527.0,23.5,77.29999999999995,0.848,0.0
204,3139,1332.0,543.0,53.5,141.60000000000002,1.0,0.0
204,3152,1164.0,542.0,49.09999999999991,111.20000000000005,1.0,0.0
204,3163,198.0,571.0,30.19999999999999,75.89999999999998,1.0,0.0
204,3164,1618.0,541.0,67.20000000000005,148.0,1.0,0.0
204,3168,894.0,534.0,20.899999999999977,50.299999999999955,0.99,0.0
204,3176,910.0,424.0,62.39999999999998,129.60000000000002,1.0,0.0
204,3177,996.0,529.0,25.799999999999955,61.60000000000002,1.0,0.0
204,3178,975.0,527.0,21.899999999999977,62.60000000000002,0.998,0.0
204,3184,830.0,516.0,19.0,50.799999999999955,0.999,0.0
204,3185,101.0,561.0,33.5,91.0,0.98,0.0
204,3186,1105.0,540.0,23.40000000000009,70.10000000000002,0.973,0.0
204,3187,432.0,530.0,14.699999999999989,35.700000000000045,0.956,0.0
204,3188,71.0,573.0,31.5,85.70000000000005,0.939,0.0
204,3189,1125.0,529.0,27.5,78.89999999999998,0.906,0.0
204,3190,438.0,524.0,15.699999999999989,41.5,0.732,0.0
204,3191,910.0,525.0,25.100000000000023,63.89999999999998,0.572,0.0
205,3139,1336.0,546.0,51.299999999999955,127.39999999999998,1.0,0.0
205,3152,1162.0,550.0,47.90000000000009,107.0,0.999,0.0
205,3176,907.0,433.0,67.0,124.39999999999998,1.0,0.0
205,3184,830.0,514.0,19.299999999999955,49.60000000000002,1.0,0.0
205,3186,1103.0,539.0,24.200000000000045,72.0,0.995,0.0
205,3192,1621.0,545.0,69.5,128.89999999999998,1.0,0.0
205,3193,991.0,526.0,28.200000000000045,63.799999999999955,1.0,0.0
205,3194,190.0,569.0,30.900000000000006,80.29999999999995,0.999,0.0
205,3195,971.0,526.0,25.799999999999955,70.79999999999995,0.998,0.0
205,3196,97.0,568.0,30.0,83.89999999999998,0.994,0.0
205,3197,69.0,566.0,31.599999999999994,89.79999999999995,0.952,0.0
205,3198,907.0,523.0,26.0,68.89999999999998,0.882,0.0
205,3199,435.0,529.0,15.5,42.299999999999955,0.811,0.0
205,3200,1037.0,527.0,22.700000000000045,57.0,0.766,0.0
205,3201,746.0,566.0,29.200000000000045,78.79999999999995,0.746,0.0
205,3202,1136.0,550.0,24.299999999999955,65.5,0.707,0.0
205,3203,890.0,532.0,23.100000000000023,53.0,0.573,0.0
205,3204,1114.0,536.0,27.200000000000045,72.10000000000002,0.445,0.0
206,3176,904.0,427.0,71.20000000000005,127.89999999999998,1.0,0.0
206,3200,1037.0,528.0,23.59999999999991,60.10000000000002,0.409,0.0
206,3205,833.0,515.0,17.100000000000023,46.200000000000045,1.0,0.0
206,3206,986.0,528.0,27.899999999999977,61.299999999999955,1.0,0.0
206,3207,1333.0,549.0,47.40000000000009,133.0,1.0,0.0
206,3208,187.0,573.0,29.900000000000006,77.5,1.0,0.0
206,3209,1166.0,540.0,50.09999999999991,111.89999999999998,1.0,0.0
206,3210,1630.0,546.0,61.59999999999991,140.70000000000005,1.0,0.0
206,3211,970.0,528.0,22.5,64.39999999999998,0.997,0.0
206,3212,1101.0,550.0,21.59999999999991,60.700000000000045,0.996,0.0
206,3213,90.0,568.0,32.400000000000006,86.79999999999995,0.993,0.0
206,3214,886.0,532.0,21.399999999999977,52.200000000000045,0.955,0.0
206,3215,1144.0,560.0,18.90000000000009,54.89999999999998,0.907,0.0
206,3216,429.0,529.0,15.300000000000011,40.799999999999955,0.893,0.0
206,3217,65.0,570.0,30.5,84.29999999999995,0.85,0.0
206,3218,1129.0,541.0,38.5,89.39999999999998,0.808,0.0
206,3219,905.0,531.0,24.899999999999977,61.799999999999955,0.55,0.0
206,3220,419.0,526.0,15.899999999999977,39.5,0.543,0.0
207,3206,986.0,525.0,27.799999999999955,61.60000000000002,1.0,0.0
207,3207,1334.0,554.0,52.299999999999955,122.89999999999998,1.0,0.0
207,3209,1168.0,552.0,47.40000000000009,106.0,1.0,0.0
207,3210,1624.0,547.0,69.90000000000009,139.20000000000005,1.0,0.0
207,3211,972.0,530.0,22.100000000000023,62.60000000000002,0.995,0.0
207,3212,1100.0,545.0,22.40000000000009,66.20000000000005,0.997,0.0
207,3217,64.0,578.0,31.900000000000006,83.39999999999998,0.903,0.0
207,3221,184.0,574.0,29.30000000000001,76.79999999999995,1.0,0.0
207,3222,903.0,424.0,60.0,136.29999999999995,1.0,0.0
207,3223,828.0,516.0,19.700000000000045,51.39999999999998,0.999,0.0
207,3224,85.0,567.0,32.599999999999994,84.60000000000002,0.992,0.0
207,3225,427.0,534.0,14.600000000000023,36.700000000000045,0.932,0.0
207,3226,887.0,526.0,22.5,64.5,0.886,0.0
